,date,order_id,category,product_name,quantity,unit_price,sales,region
148,2025-04-17T20:45:30.990,790-7849242-7795330,Beauty,CeraVe Moisturizer,2,99.5,198.99,Amazon.co.jp (Japan)
417,2025-04-17T21:45:30.990,679-6901948-7409269,Sports,Bowflex Adjustable Dumbbells,1,194.87,194.87,Amazon.co.uk (UK)
795,2025-04-18T01:45:30.990,344-2623328-8080260,Sports,Fitbit Charge 5,2,187.53,375.06,Amazon.co.uk (UK)
22,2025-04-18T05:45:30.990,309-0864181-5956807,Books,Where the Crawdads Sing,1,26.95,26.95,Amazon.de (Germany)
961,2025-04-18T09:45:30.990,060-7857933-1082340,Home & Kitchen,iRobot Roomba,1,178.21,202.12638321431731,Amazon.co.jp (Japan)
191,2025-04-18T14:45:30.990,120-0463492-3203156,Clothing,Amazon Essentials T-Shirt,1,65.32,76.31946983452626,Amazon.de (Germany)
263,2025-04-18T14:45:30.990,382-4849979-0302136,Home & Kitchen,iRobot Roomba,3,193.99,655.8028281928882,Amazon.co.uk (UK)
752,2025-04-18T15:45:30.990,477-3687330-9294508,Home & Kitchen,Keurig K-Slim Coffee Maker,1,122.49,141.85474341650976,Amazon.de (Germany)
394,2025-04-18T18:45:30.990,037-3135313-3305435,Electronics,Ring Video Doorbell,2,499.06,1193.340519783201,Amazon.de (Germany)
572,2025-04-18T20:45:30.990,907-3588338-4472537,Electronics,Kindle Paperwhite,1,1309.84,1309.84,Amazon.com (US)
163,2025-04-18T22:45:30.990,940-5637605-0314987,Electronics,Fire TV Stick 4K,5,646.29,3231.43,Amazon.co.uk (UK)
929,2025-04-18T23:45:30.990,027-1288562-0306192,Books,The Body Keeps the Score,1,32.31,32.31,Amazon.com.au (Australia)
283,2025-04-19T00:45:30.990,243-6285175-4426867,Sports,Hydro Flask Water Bottle,1,86.89,111.38579758664454,Amazon.com.au (Australia)
705,2025-04-19T08:45:30.990,412-2494406-8883191,Clothing,Levi's 501 Original Jeans,1,138.94,179.3355163729516,Amazon.com (US)
897,2025-04-19T10:45:30.990,455-7069647-3276195,Clothing,Amazon Essentials T-Shirt,2,66.53,159.57853854357975,Amazon.com (US)
262,2025-04-19T13:45:30.990,835-5760601-5788631,Electronics,Fire TV Stick 4K,1,1139.71,1646.9096908051285,Amazon.com (US)
285,2025-04-19T17:45:30.990,019-9729359-2510133,Electronics,Bose QuietComfort Earbuds,1,804.85,1176.815543569369,Amazon.com (US)
230,2025-04-19T20:45:30.990,337-2888277-5164113,Sports,Manduka Yoga Mat,4,144.08,653.2066793365873,Amazon.com (US)
840,2025-04-20T00:45:30.990,619-9178686-9177910,Sports,Bowflex Adjustable Dumbbells,1,96.6,158.74552635344844,Amazon.com (US)
622,2025-04-20T00:45:30.990,498-2159807-4015084,Home & Kitchen,Keurig K-Slim Coffee Maker,1,153.21,264.4605846130734,Amazon.ca (Canada)
390,2025-04-20T06:45:30.990,418-5954817-4770080,Home & Kitchen,Instant Pot Duo,2,43.12,146.9801979551093,Amazon.com (US)
355,2025-04-20T08:45:30.990,016-7921467-0053431,Electronics,Ring Video Doorbell,1,92.07,126.0817800178304,Amazon.com (US)
894,2025-04-20T08:45:30.990,435-3713804-0197771,Beauty,The Ordinary Serum,1,51.04,79.97419686103899,Amazon.de (Germany)
951,2025-04-20T11:45:30.990,910-1470978-1481406,Electronics,Kindle Paperwhite,1,302.03,604.251493217837,Amazon.de (Germany)
581,2025-04-20T12:45:30.990,534-5987711-7664032,Electronics,Bose QuietComfort Earbuds,2,485.87,1999.4536255123116,Amazon.com (US)
903,2025-04-20T15:45:30.990,729-8847174-3379425,Clothing,Under Armour Hoodie,2,63.37,190.0453965398811,Amazon.com.au (Australia)
60,2025-04-20T17:45:30.990,559-3433192-2095119,Books,It Ends with Us,1,32.51,59.919927343110736,Amazon.co.uk (UK)
980,2025-04-20T20:45:30.990,201-2230362-8263786,Home & Kitchen,Ninja Air Fryer,1,34.6,59.575592214126274,Amazon.ca (Canada)
753,2025-04-20T20:45:30.990,144-7038922-7638050,Electronics,Echo Dot (4th Gen),1,463.64,740.4858885137412,Amazon.de (Germany)
180,2025-04-20T21:45:30.990,509-4662095-1634507,Electronics,Ring Video Doorbell,4,467.98,2845.263170312709,Amazon.de (Germany)
450,2025-04-21T00:45:30.990,856-2356637-7049773,Electronics,Ring Video Doorbell,1,938.8,1161.0556662417177,Amazon.co.uk (UK)
636,2025-04-21T01:45:30.990,596-8914274-4541862,Beauty,The Ordinary Serum,1,84.25,117.00351510328458,Amazon.com (US)
226,2025-04-21T01:45:30.990,872-4555839-1982580,Books,It Ends with Us,1,20.56,25.798431803401122,Amazon.ca (Canada)
677,2025-04-21T05:45:30.990,056-5503506-1429890,Sports,Coleman Camping Tent,2,73.08,195.4854913458178,Amazon.ca (Canada)
373,2025-04-21T07:45:30.990,092-9875109-2483866,Home & Kitchen,iRobot Roomba,1,234.91,283.87872833533703,Amazon.com (US)
115,2025-04-21T08:45:30.990,418-6148549-0751018,Home & Kitchen,Lodge Cast Iron Skillet,2,252.37,708.214895079509,Amazon.com (US)
89,2025-04-21T10:45:30.990,308-2456694-2113164,Clothing,Levi's 501 Original Jeans,1,108.25,149.3981806996813,Amazon.de (Germany)
833,2025-04-21T14:45:30.990,674-8614459-8006085,Home & Kitchen,Lodge Cast Iron Skillet,3,183.06,859.2464484914938,Amazon.de (Germany)
784,2025-04-21T21:45:30.990,324-2010661-8270438,Books,It Ends with Us,4,19.14,97.2505944457712,Amazon.co.uk (UK)
359,2025-04-22T00:45:30.990,694-8012755-3654764,Electronics,Bose QuietComfort Earbuds,1,1100.08,1386.5625375004497,Amazon.com (US)
69,2025-04-22T02:45:30.990,364-6695447-0396480,Clothing,Columbia Fleece Jacket,2,23.1,67.61257920277033,Amazon.com.au (Australia)
120,2025-04-22T04:45:30.990,500-5256867-2037050,Clothing,Under Armour Hoodie,1,82.86,118.78434774657283,Amazon.co.uk (UK)
412,2025-04-22T05:45:30.990,604-1858870-8818646,Books,Atomic Habits,4,26.32,142.6415500205998,Amazon.com (US)
350,2025-04-22T06:45:30.990,458-4214851-6974371,Electronics,Fire TV Stick 4K,1,1116.33,1354.2180013650577,Amazon.co.jp (Japan)
597,2025-04-22T07:45:30.990,880-2552369-8608976,Clothing,Levi's 501 Original Jeans,2,63.16,174.98279538257182,Amazon.co.uk (UK)
295,2025-04-22T11:45:30.990,118-7660147-6528992,Electronics,Ring Video Doorbell,4,596.21,3761.454223305518,Amazon.com (US)
348,2025-04-22T16:45:30.990,128-1912800-1985629,Home & Kitchen,Ninja Air Fryer,1,50.61,86.01260915542261,Amazon.com (US)
974,2025-04-22T19:45:30.990,511-5610923-4679729,Clothing,Under Armour Hoodie,1,149.96,216.88666433663923,Amazon.co.jp (Japan)
713,2025-04-22T20:45:30.990,558-2230025-8855074,Sports,Coleman Camping Tent,1,123.2,176.31538119120478,Amazon.com (US)
851,2025-04-22T22:45:30.990,154-3955667-7126510,Books,The Psychology of Money,1,17.62,21.83688814897106,Amazon.de (Germany)
913,2025-04-22T22:45:30.990,678-7421742-1969981,Clothing,Adidas Running Shoes,1,55.3,69.40558601782186,Amazon.com (US)
630,2025-04-22T22:45:30.990,373-8069726-2019758,Books,Atomic Habits,2,18.6,52.785562553572156,Amazon.com (US)
691,2025-04-22T23:45:30.990,873-2388508-6238152,Clothing,Levi's 501 Original Jeans,2,168.51,494.0879896295486,Amazon.com (US)
657,2025-04-22T23:45:30.990,230-6774558-8350807,Sports,Manduka Yoga Mat,3,126.64,461.8390438988938,Amazon.co.uk (UK)
814,2025-04-23T01:45:30.990,204-5447652-2812813,Electronics,Ring Video Doorbell,2,756.91,2235.408031046757,Amazon.com (US)
605,2025-04-23T07:45:30.990,748-3059234-0268611,Electronics,Echo Dot (4th Gen),2,127.14,313.06643703210074,Amazon.com (US)
66,2025-04-23T07:45:30.990,267-9333151-8137668,Clothing,Under Armour Hoodie,2,76.63,206.30708122290946,Amazon.com (US)
272,2025-04-23T08:45:30.990,872-8229605-1400068,Books,The Body Keeps the Score,3,34.24,133.61914129826033,Amazon.co.uk (UK)
818,2025-04-23T08:45:30.990,932-1833228-5822815,Clothing,Columbia Fleece Jacket,1,59.38,78.02397131919733,Amazon.com (US)
385,2025-04-23T10:45:30.990,368-7276498-4153501,Electronics,Echo Dot (4th Gen),1,1212.13,1704.9207315297438,Amazon.com (US)
292,2025-04-23T11:45:30.990,413-9909167-0521989,Sports,Coleman Camping Tent,2,230.84,717.7631351311687,Amazon.de (Germany)
919,2025-04-23T20:45:30.990,627-0218677-5719480,Electronics,Bose QuietComfort Earbuds,2,1364.77,3608.440419587662,Amazon.com (US)
13,2025-04-23T21:45:30.990,990-1709057-3066843,Electronics,Kindle Paperwhite,2,226.74,597.8871619918895,Amazon.co.uk (UK)
280,2025-04-24T01:45:30.990,934-4802557-5822291,Beauty,CeraVe Moisturizer,3,32.27,128.72755605280594,Amazon.com (US)
932,2025-04-24T03:45:30.990,282-2036969-1789976,Home & Kitchen,iRobot Roomba,2,248.88,654.5160342675914,Amazon.com (US)
645,2025-04-24T04:45:30.990,650-6621947-2400272,Electronics,Fire TV Stick 4K,1,590.36,832.2859128399735,Amazon.com (US)
503,2025-04-24T06:45:30.990,570-7530290-2038611,Books,Where the Crawdads Sing,2,38.36,102.6579722047605,Amazon.com (US)
93,2025-04-24T08:45:30.990,980-1236208-0837304,Electronics,Echo Dot (4th Gen),2,295.47,851.4389122445264,Amazon.de (Germany)
693,2025-04-24T09:45:30.990,073-9402922-2088359,Clothing,Amazon Essentials T-Shirt,2,60.16,175.52105919775025,Amazon.com (US)
623,2025-04-24T09:45:30.990,182-1840519-4968406,Clothing,Levi's 501 Original Jeans,2,190.44,611.4432425224942,Amazon.com (US)
366,2025-04-24T11:45:30.990,118-0892623-6211637,Electronics,Kindle Paperwhite,2,917.69,2651.9668634456816,Amazon.co.jp (Japan)
952,2025-04-24T11:45:30.990,053-9917955-0604178,Clothing,Under Armour Hoodie,5,155.92,1151.6712589467106,Amazon.co.uk (UK)
162,2025-04-24T13:45:30.990,755-5405229-5865528,Clothing,Columbia Fleece Jacket,2,48.45,136.29551352690868,Amazon.co.uk (UK)
260,2025-04-24T13:45:30.990,755-4132903-8393891,Clothing,Amazon Essentials T-Shirt,2,162.61,513.0805439063922,Amazon.com (US)
942,2025-04-24T15:45:30.990,112-2787149-3136832,Sports,Coleman Camping Tent,2,145.58,478.76876887200854,Amazon.com (US)
613,2025-04-24T16:45:30.990,527-2788579-9969220,Electronics,Kindle Paperwhite,1,1041.16,1698.9064674238844,Amazon.com (US)
710,2025-04-24T18:45:30.990,989-5893945-7403958,Electronics,Bose QuietComfort Earbuds,4,198.68,1147.1980268566826,Amazon.co.uk (UK)
31,2025-04-24T21:45:30.990,188-6195163-2185881,Clothing,Levi's 501 Original Jeans,1,116.3,165.01300241275794,Amazon.de (Germany)
837,2025-04-24T22:45:30.990,046-1190941-2698042,Electronics,Bose QuietComfort Earbuds,2,321.39,865.1179694074768,Amazon.co.uk (UK)
426,2025-04-24T22:45:30.990,787-5812666-1776614,Clothing,Under Armour Hoodie,2,64.66,157.750132092647,Amazon.de (Germany)
128,2025-04-24T22:45:30.990,557-8368517-2521179,Clothing,Under Armour Hoodie,2,59.77,164.98572405541523,Amazon.com (US)
456,2025-04-24T22:45:30.990,872-6547360-1620252,Electronics,Echo Dot (4th Gen),2,292.84,796.6482812345109,Amazon.de (Germany)
508,2025-04-25T01:45:30.990,916-1046834-6181865,Sports,Bowflex Adjustable Dumbbells,1,140.35,196.68527275417398,Amazon.de (Germany)
811,2025-04-25T07:45:30.990,088-6146071-7896647,Home & Kitchen,Ninja Air Fryer,1,25.95,32.91576144197006,Amazon.co.uk (UK)
24,2025-04-25T08:45:30.990,859-5491205-9549654,Sports,Fitbit Charge 5,2,111.35,277.30231777450774,Amazon.com (US)
817,2025-04-25T10:45:30.990,873-9317099-6660853,Clothing,Under Armour Hoodie,1,81.41,117.97069958786523,Amazon.co.jp (Japan)
410,2025-04-25T10:45:30.990,138-6476057-3836169,Clothing,Under Armour Hoodie,1,96.45,139.75466835061926,Amazon.com (US)
529,2025-04-25T10:45:30.990,457-1303684-9004210,Sports,Fitbit Charge 5,2,133.88,432.9831031857289,Amazon.com (US)
113,2025-04-25T10:45:30.990,425-8701829-5402626,Electronics,Ring Video Doorbell,2,843.45,2867.4962208019174,Amazon.co.uk (UK)
338,2025-04-25T14:45:30.990,074-9082895-0684732,Electronics,Fire TV Stick 4K,1,395.26,537.7409065963998,Amazon.co.jp (Japan)
439,2025-04-25T15:45:30.990,855-0474972-9269880,Electronics,Kindle Paperwhite,2,93.48,284.26556979293815,Amazon.de (Germany)
501,2025-04-25T15:45:30.990,849-9503578-6536655,Sports,Hydro Flask Water Bottle,4,151.16,846.9259923681118,Amazon.de (Germany)
301,2025-04-25T16:45:30.990,565-7545800-7837768,Clothing,Columbia Fleece Jacket,1,77.25,121.01696975719005,Amazon.co.uk (UK)
316,2025-04-25T17:45:30.990,965-3898218-5163407,Sports,Coleman Camping Tent,1,76.87,100.76984913878441,Amazon.ca (Canada)
570,2025-04-25T17:45:30.990,512-0174323-0233568,Home & Kitchen,Ninja Air Fryer,2,229.58,704.2100433306663,Amazon.de (Germany)
916,2025-04-25T20:45:30.990,076-9538182-4782775,Sports,Hydro Flask Water Bottle,4,34.37,175.42659172298553,Amazon.de (Germany)
354,2025-04-25T21:45:30.990,862-5150001-9919573,Clothing,Adidas Running Shoes,3,38.52,169.50314874858935,Amazon.co.uk (UK)
524,2025-04-25T21:45:30.990,810-4618804-5502939,Home & Kitchen,Lodge Cast Iron Skillet,1,40.4,57.431093158448,Amazon.co.uk (UK)
684,2025-04-25T22:45:30.990,311-5742454-7498455,Electronics,Kindle Paperwhite,1,224.94,286.24275249374386,Amazon.co.uk (UK)
870,2025-04-26T00:45:30.990,602-7892982-0279328,Beauty,Neutrogena Sunscreen,1,61.24,106.83092305233093,Amazon.com (US)
445,2025-04-26T01:45:30.990,203-4330331-3033967,Clothing,Under Armour Hoodie,1,26.39,44.52262970716746,Amazon.com (US)
321,2025-04-26T07:45:30.990,089-7035380-0798386,Clothing,Adidas Running Shoes,2,36.81,123.51460223617212,Amazon.de (Germany)
6,2025-04-26T09:45:30.990,259-1595740-6761708,Electronics,Ring Video Doorbell,2,797.48,3125.1781532678187,Amazon.com (US)
25,2025-04-26T09:45:30.990,903-1177801-6075811,Electronics,Kindle Paperwhite,1,477.5,965.5822051359751,Amazon.de (Germany)
26,2025-04-26T13:45:30.990,093-8481974-6611543,Clothing,Levi's 501 Original Jeans,2,134.15,420.23773690647647,Amazon.de (Germany)
583,2025-04-26T14:45:30.990,543-1446916-9905777,Electronics,Kindle Paperwhite,1,326.67,594.0888899405483,Amazon.co.uk (UK)
222,2025-04-26T17:45:30.990,855-2573883-7338215,Electronics,Kindle Paperwhite,2,939.51,3481.859486508416,Amazon.co.uk (UK)
624,2025-04-26T20:45:30.990,465-8524669-0003571,Clothing,Under Armour Hoodie,2,168.64,538.983422337988,Amazon.co.jp (Japan)
311,2025-04-26T21:45:30.990,557-2188305-7861554,Sports,Bowflex Adjustable Dumbbells,2,167.23,457.31459926752234,Amazon.com (US)
545,2025-04-26T22:45:30.990,198-3986762-5434718,Electronics,Kindle Paperwhite,1,560.4,1010.1526628035163,Amazon.com (US)
711,2025-04-27T02:45:30.990,860-9136957-5164439,Electronics,Kindle Paperwhite,2,100.28,380.9842741868199,Amazon.co.jp (Japan)
45,2025-04-27T04:45:30.990,916-7519666-2139332,Electronics,Fire TV Stick 4K,2,1166.47,3366.3314955528613,Amazon.ca (Canada)
576,2025-04-27T05:45:30.990,443-0885411-5181304,Sports,Manduka Yoga Mat,1,191.2,303.2466312350636,Amazon.com (US)
595,2025-04-27T07:45:30.990,277-4755367-5319847,Electronics,Ring Video Doorbell,1,1195.14,2054.2340964921186,Amazon.com (US)
979,2025-04-27T07:45:30.990,039-2043236-8871063,Sports,Hydro Flask Water Bottle,1,158.65,264.49613100255044,Amazon.com (US)
849,2025-04-27T07:45:30.990,322-6853856-6004085,Electronics,Ring Video Doorbell,3,345.56,1651.378346197609,Amazon.com (US)
158,2025-04-27T11:45:30.990,028-4132967-6673391,Home & Kitchen,Instant Pot Duo,1,30.07,49.95345333334528,Amazon.co.jp (Japan)
364,2025-04-27T12:45:30.990,550-8147196-2373667,Electronics,Kindle Paperwhite,1,1048.89,1773.131393235805,Amazon.com (US)
199,2025-04-27T12:45:30.990,980-4202039-2243503,Electronics,Ring Video Doorbell,1,1200.51,2365.341607790544,Amazon.com (US)
487,2025-04-27T13:45:30.990,067-6028573-1325830,Books,The Psychology of Money,1,15.96,28.64669627043812,Amazon.com (US)
708,2025-04-27T14:45:30.990,998-5902331-7667504,Books,The Psychology of Money,1,19.84,33.88633493722923,Amazon.com (US)
615,2025-04-27T15:45:30.990,496-9599975-1301005,Home & Kitchen,Lodge Cast Iron Skillet,1,125.61,205.50930401861189,Amazon.com (US)
558,2025-04-27T16:45:30.990,926-3069913-3234236,Clothing,Levi's 501 Original Jeans,3,14.28,74.06098053945388,Amazon.com (US)
791,2025-04-27T22:45:30.990,363-5111872-4362281,Electronics,Bose QuietComfort Earbuds,2,1376.12,5006.501427149879,Amazon.co.uk (UK)
388,2025-04-28T01:45:30.990,886-5999180-4240767,Home & Kitchen,Instant Pot Duo,1,138.24,202.4449799099913,Amazon.de (Germany)
848,2025-04-28T03:45:30.990,551-2260533-0373121,Clothing,Levi's 501 Original Jeans,5,112.2,809.9685095957647,Amazon.de (Germany)
20,2025-04-28T04:45:30.990,518-5077912-1673068,Electronics,Echo Dot (4th Gen),1,181.43,252.87968912023362,Amazon.co.uk (UK)
250,2025-04-28T07:45:30.990,797-3287784-0062698,Home & Kitchen,Instant Pot Duo,1,135.52,188.5383219160907,Amazon.co.uk (UK)
274,2025-04-28T09:45:30.990,438-5584544-5507985,Electronics,Kindle Paperwhite,1,840.27,1350.674398760827,Amazon.co.jp (Japan)
539,2025-04-28T10:45:30.990,181-7831894-9012446,Beauty,CeraVe Moisturizer,4,86.32,561.9422297115408,Amazon.co.uk (UK)
397,2025-04-28T11:45:30.990,641-8679654-4701065,Beauty,Olaplex Hair Perfector,1,92.58,155.66543072291978,Amazon.com (US)
130,2025-04-28T12:45:30.990,082-9584604-7275616,Home & Kitchen,iRobot Roomba,2,94.59,297.0391169698143,Amazon.co.uk (UK)
631,2025-04-28T16:45:30.990,876-2516814-8474279,Clothing,Amazon Essentials T-Shirt,1,122.63,185.22259963633127,Amazon.com (US)
246,2025-04-28T16:45:30.990,810-8940501-5653971,Electronics,Echo Dot (4th Gen),1,577,859.1403235958418,Amazon.com (US)
297,2025-04-28T20:45:30.990,078-1888814-4697434,Clothing,Columbia Fleece Jacket,3,43.52,157.4031162596336,Amazon.com (US)
582,2025-04-28T23:45:30.990,037-1033491-6801289,Electronics,Echo Dot (4th Gen),2,1038.06,2939.7465597841115,Amazon.de (Germany)
887,2025-04-28T23:45:30.990,543-0910000-3074114,Home & Kitchen,iRobot Roomba,2,43.46,107.83773799497023,Amazon.com (US)
415,2025-04-29T01:45:30.990,844-4573081-8179942,Electronics,Echo Dot (4th Gen),4,1011.56,5957.80008562978,Amazon.co.uk (UK)
261,2025-04-29T02:45:30.990,177-5378493-2382330,Books,It Ends with Us,2,17.25,49.041358533450484,Amazon.com (US)
209,2025-04-29T02:45:30.990,485-8334075-8597862,Clothing,Amazon Essentials T-Shirt,2,135.56,331.3977098421151,Amazon.de (Germany)
689,2025-04-29T06:45:30.990,793-8558267-3262662,Clothing,Amazon Essentials T-Shirt,3,144.43,582.7335554862466,Amazon.co.uk (UK)
472,2025-04-29T07:45:30.990,315-2368172-8375958,Clothing,Levi's 501 Original Jeans,1,163.21,219.45191715695438,Amazon.ca (Canada)
482,2025-04-29T08:45:30.990,794-5934450-3373407,Home & Kitchen,Lodge Cast Iron Skillet,2,190.93,490.1084135934676,Amazon.co.jp (Japan)
862,2025-04-29T14:45:30.990,373-3004462-4916196,Beauty,Revlon One-Step Hair Dryer,1,67.15,111.98483041248734,Amazon.co.uk (UK)
111,2025-04-29T17:45:30.990,205-4871924-8574350,Beauty,Revlon One-Step Hair Dryer,1,29.68,48.01579580254538,Amazon.de (Germany)
73,2025-04-29T18:45:30.990,314-3183394-6964609,Sports,Manduka Yoga Mat,1,37.59,65.14867384226406,Amazon.com (US)
344,2025-04-29T18:45:30.990,304-7774027-9776243,Electronics,Bose QuietComfort Earbuds,4,1047.46,6428.15476566598,Amazon.com (US)
606,2025-04-29T19:45:30.990,898-2830896-8809457,Electronics,Echo Dot (4th Gen),3,150.9,720.2970271906469,Amazon.ca (Canada)
103,2025-04-29T21:45:30.990,555-4671630-5401198,Electronics,Fire TV Stick 4K,3,523.22,2307.2177220204444,Amazon.com.au (Australia)
629,2025-04-29T21:45:30.990,662-3593447-6134155,Books,The Psychology of Money,1,31.2,42.8778659708717,Amazon.co.uk (UK)
520,2025-04-29T22:45:30.990,591-5392758-9341108,Books,It Ends with Us,1,39.04,48.747491657641056,Amazon.com (US)
549,2025-04-30T00:45:30.990,109-9552114-4355669,Sports,Bowflex Adjustable Dumbbells,4,203.28,1006.5614640188071,Amazon.com (US)
801,2025-04-30T00:45:30.990,950-4608697-9345080,Electronics,Fire TV Stick 4K,2,895.17,2562.6200770676605,Amazon.com (US)
333,2025-04-30T02:45:30.990,413-7992032-8956385,Clothing,Amazon Essentials T-Shirt,3,149.16,629.5076131986414,Amazon.de (Germany)
559,2025-04-30T10:45:30.990,240-9321912-8322039,Electronics,Bose QuietComfort Earbuds,5,254.76,1864.6536505764034,Amazon.co.uk (UK)
842,2025-04-30T12:45:30.990,067-5721153-8715051,Sports,Fitbit Charge 5,4,163.58,909.6325409101883,Amazon.com (US)
832,2025-04-30T19:45:30.990,653-8053071-1925278,Books,Atomic Habits,1,32.87,48.961060433140354,Amazon.com (US)
648,2025-04-30T20:45:30.990,640-3950012-4623497,Beauty,Olaplex Hair Perfector,2,85,240.25307930232856,Amazon.com (US)
469,2025-05-01T02:45:30.990,598-0351385-6189193,Beauty,Revlon One-Step Hair Dryer,1,99.79,146.07647465566552,Amazon.de (Germany)
953,2025-05-01T04:45:30.990,677-8437787-5405784,Books,Atomic Habits,2,14.21,36.36942993922781,Amazon.de (Germany)
602,2025-05-01T11:45:30.990,381-8784691-9429852,Clothing,Adidas Running Shoes,2,54.21,182.2720433344451,Amazon.de (Germany)
306,2025-05-01T13:45:30.990,301-6438955-5670775,Electronics,Ring Video Doorbell,2,1157.63,3647.0247155001066,Amazon.co.uk (UK)
719,2025-05-01T13:45:30.990,795-2418906-3473211,Home & Kitchen,Keurig K-Slim Coffee Maker,1,99.28,147.28309353469913,Amazon.com (US)
126,2025-05-01T13:45:30.990,363-8815423-5491371,Clothing,Amazon Essentials T-Shirt,2,100.99,266.38076125112514,Amazon.com (US)
433,2025-05-01T13:45:30.990,976-9500354-9322256,Electronics,Echo Dot (4th Gen),1,908.93,1381.2085704357999,Amazon.com (US)
114,2025-05-02T04:45:30.990,925-8224601-8919031,Clothing,Columbia Fleece Jacket,2,119.11,323.04279213424144,Amazon.de (Germany)
70,2025-05-02T04:45:30.990,554-3617484-4335749,Home & Kitchen,Instant Pot Duo,4,181.94,988.4265623784313,Amazon.co.uk (UK)
671,2025-05-02T05:45:30.990,036-0932654-4707246,Electronics,Fire TV Stick 4K,2,1097.64,3200.5667281027113,Amazon.de (Germany)
340,2025-05-02T06:45:30.990,313-1557385-7568805,Electronics,Kindle Paperwhite,1,455.12,594.8495546447608,Amazon.de (Germany)
411,2025-05-02T07:45:30.990,153-2649346-0014303,Sports,Manduka Yoga Mat,2,36.55,91.90213891473701,Amazon.de (Germany)
978,2025-05-02T08:45:30.990,731-8018690-8948212,Clothing,Columbia Fleece Jacket,2,128.23,354.82539933988,Amazon.de (Germany)
471,2025-05-02T09:45:30.990,355-1556706-4961026,Sports,Coleman Camping Tent,4,214.73,1229.0765522249521,Amazon.com (US)
904,2025-05-02T10:45:30.990,468-7115578-8426730,Electronics,Kindle Paperwhite,2,1098.49,3494.892036818932,Amazon.com.au (Australia)
85,2025-05-02T10:45:30.990,627-7300984-0543223,Clothing,Under Armour Hoodie,2,70.99,201.9931222043771,Amazon.co.uk (UK)
396,2025-05-02T11:45:30.990,451-0949171-7286316,Clothing,Adidas Running Shoes,1,116.36,177.35935224333156,Amazon.com (US)
585,2025-05-02T11:45:30.990,285-8304916-2845298,Electronics,Echo Dot (4th Gen),2,1054.77,2847.3712280294885,Amazon.com (US)
617,2025-05-02T15:45:30.990,328-4475736-6580422,Clothing,Amazon Essentials T-Shirt,2,130.62,431.28083921875935,Amazon.co.uk (UK)
488,2025-05-02T16:45:30.990,939-0055030-8488415,Beauty,Neutrogena Sunscreen,2,95.42,320.9634349408634,Amazon.co.uk (UK)
136,2025-05-02T16:45:30.990,233-5254343-0471431,Sports,Fitbit Charge 5,2,116.5,332.0651251249076,Amazon.co.uk (UK)
999,2025-05-02T17:45:30.990,111-6084195-5649748,Electronics,Echo Dot (4th Gen),1,277.41,478.8218341218652,Amazon.com (US)
882,2025-05-03T02:45:30.990,512-4359897-8547083,Electronics,Kindle Paperwhite,1,721.81,1088.0836191261203,Amazon.com (US)
352,2025-05-03T06:45:30.990,148-8719189-2023548,Clothing,Levi's 501 Original Jeans,1,51.74,78.05409704798097,Amazon.co.uk (UK)
963,2025-05-03T08:45:30.990,314-6791501-8004561,Beauty,Neutrogena Sunscreen,1,119.34,199.1048709635227,Amazon.com (US)
307,2025-05-03T12:45:30.990,267-5761989-5530066,Sports,Manduka Yoga Mat,2,201.81,721.3235594878731,Amazon.com (US)
853,2025-05-03T15:45:30.990,745-9407682-2119649,Clothing,Amazon Essentials T-Shirt,2,53.74,224.9684850947523,Amazon.de (Germany)
94,2025-05-03T19:45:30.990,662-0012041-4570267,Clothing,Adidas Running Shoes,1,72.87,119.59116123488056,Amazon.com (US)
129,2025-05-03T20:45:30.990,726-7026601-0839005,Books,The Psychology of Money,2,23.86,64.1319980860053,Amazon.co.jp (Japan)
678,2025-05-03T22:45:30.990,369-2635331-8537222,Electronics,Ring Video Doorbell,2,241.72,680.8968826409952,Amazon.com (US)
416,2025-05-04T02:45:30.990,902-0658583-2331954,Clothing,Amazon Essentials T-Shirt,1,142.44,264.0166991325716,Amazon.de (Germany)
86,2025-05-04T04:45:30.990,855-3916715-4719833,Clothing,Adidas Running Shoes,3,71.46,373.23846204598453,Amazon.com (US)
821,2025-05-04T06:45:30.990,248-4147721-5077801,Books,Where the Crawdads Sing,5,34.71,302.23955227383954,Amazon.de (Germany)
522,2025-05-04T10:45:30.990,918-0484598-3279034,Electronics,Ring Video Doorbell,3,561.74,3077.7306753775247,Amazon.com (US)
365,2025-05-04T13:45:30.990,971-5613276-4438529,Clothing,Levi's 501 Original Jeans,1,124.59,214.5092671046514,Amazon.co.uk (UK)
787,2025-05-04T18:45:30.990,384-6583212-8909937,Sports,Hydro Flask Water Bottle,2,84.51,302.558471958038,Amazon.com (US)
361,2025-05-04T18:45:30.990,360-1875112-7815778,Books,It Ends with Us,2,27.13,110.47027150716465,Amazon.com.au (Australia)
473,2025-05-04T18:45:30.990,730-6595154-3490269,Clothing,Amazon Essentials T-Shirt,3,116.15,581.4189023190991,Amazon.co.jp (Japan)
702,2025-05-04T22:45:30.990,310-8674992-1791757,Clothing,Columbia Fleece Jacket,3,174.02,877.7682939134213,Amazon.co.uk (UK)
